Feature ID	Taxon	Confidence
002c28094cf5dccc2386915cc0922e8f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter;D_6__Acinetobacter baylyi	0.8217927472344737
003393e1e6b68c55cbca7b38b245bd36	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Erysipelatoclostridium	0.9999998480575735
003b3f6984946ff92775ef871c6785fd	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Treponema 2;D_6__Treponema sp. oral taxon 230	0.7605826751210343
003c2bcdee4383136e87d596c8b2b19b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Porphyromonadaceae;D_5__Porphyromonas	0.9999999999815139
003ffdd37a9abcafee7b1b5ce34a6d19	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Izimaplasmatales;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.999998898448392
00462c11c37efb898d76ac7ddce61e6e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__uncultured;D_5__Alphaproteobacteria bacterium canine oral taxon 081;D_6__Alphaproteobacteria bacterium canine oral taxon 081	0.9999982328609729
004c0328e199a5dce2bebe3b322d8e61	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Prevotella 9	0.99999591894847
00519d316787bbf2e832790ff2729608	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9998989616830875
00548229961a72f66d4c8645a9322d4b	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 1;D_6__Clostridium sp. Marseille-P2434	0.816663768441556
005d85d0d4f46f8cb1a5ca8d61fc3c18	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia	0.9972807424400064
006138a0a38cfa9776e260d5338a686d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.9998532960653511
0066829918d322c3b28ed12c5430b47b	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Verrucomicrobiaceae;D_5__uncultured;D_6__uncultured Verrucomicrobia bacterium	0.9682041110635504
0067be060dc76e72d58431382836cfe6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9981787744214187
00692f16b3312906f49b668429deb75f	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Alloprevotella;D_6__Alloprevotella tannerae	0.9164604271817507
006a4398f88f5c671c8ff685fe860bb8	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Bifidobacteriales;D_4__Bifidobacteriaceae;D_5__Parascardovia;D_6__Parascardovia denticolens F0305	0.8119267129280767
0081458c015f8a81a010534fe9da8b1e	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella	0.9988443002271803
0085f09b89272e369044615dc0eb919f	D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia;D_3__Coriobacteriales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9999998362131343
008b423af6de1b88f6b76b7ec8bb335a	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Roseburia	0.9967730741033486
008c32a57fe3fb367adf0053880d9c34	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Hymenobacteraceae;D_5__Adhaeribacter	0.9998073492737412
008ec3ee033b04cf0e0e3a3e1b0b03aa	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinifilaceae;D_5__Butyricimonas	0.9999159943427812
009059272818becc039792bea4534a7e	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014;D_6__uncultured bacterium	0.9591347907784123
0095a6bdb39c7d5e4836b74b7b241a8e	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__uncultured	0.9789833354860866
0096d64f2515332be09f92112a43f5da	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae;D_5__Thiothrix;D_6__uncultured Thiothrix sp.	0.8413649095580417
009a99feadfd25764f02155f5c89cf42	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Prevotella 7;D_6__Prevotella enoeca	0.9999997823103209
00ad4e381ae07c609d9b44f2816d5d93	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Syntrophobacterales;D_4__Syntrophaceae;D_5__Syntrophus;D_6__uncultured Syntrophaceae bacterium	0.8488375573690653
00b737e4c7df0b559c2b331bc8570ef3	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9999996413180325
00be55f11d833754d3c45ba260b3b6f3	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Ferruginibacter;D_6__uncultured Chitinophagaceae bacterium	0.7510426416510777
00c2fd0e8a25acf08849238753af9aa9	Unassigned	0.3948056189406979
00c373818ca1ad55d53a2f8a6350f352	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.999951488170177
00c725fae8f32143770d3f290618447f	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae NK4A136 group;D_6__uncultured bacterium	0.8287707406844662
00c8ec095786eb1c7ad6eaaa04b24afa	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cardiobacteriales;D_4__Wohlfahrtiimonadaceae;D_5__Ignatzschineria	0.9999999991807927
00cc2ad2017e02f2163c8f83ea87feed	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae	0.9999999961917836
00cce59798c25b38345685a99185aa17	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Bergeyella;D_6__uncultured bacterium	0.7811075522909341
00cd68b7ec50ae04baf19849189c35dc	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Aeromonadales;D_4__Succinivibrionaceae;D_5__Anaerobiospirillum;D_6__Anaerobiospirillum succiniciproducens	0.9953703591480413
00ce8bff6881aed7d2f696ddfad78f8d	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__GCA-900066575	0.9998767696411118
00d46ced4ddb046dc4c02c5aefc8100b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__1174-901-12;D_6__uncultured bacterium	0.9529874458819317
00d84f842493567aab98671e55f25c2d	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] hallii group	0.9999998760200356
00df961c81f15efcd74e7060bf3437e6	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae	0.999501037491589
00ea43d921fecac76a924a98691ea6fd	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Eisenbergiella;D_6__uncultured organism	0.8956860516803539
00f328e6cee069ad1091db19172caf5f	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus	0.9999949167965493
00f54cdac086886375d2f2a36a8ff62f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Neisseriaceae;D_5__uncultured;D_6__uncultured bacterium	0.7770338231815306
00f7006236ef5f729df01aa81da7052d	D_0__Bacteria;D_1__Actinobacteria;D_2__Nitriliruptoria;D_3__Nitriliruptorales;D_4__Nitriliruptoraceae	0.9999999998428882
00f73adefdd505f4e69b34938beae473	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Comamonas;D_6__Ottowia sp. oral taxon 894	0.9450152107322017
00fa523284fa8f28b082365500c10a91	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Aureimonas	0.9786520402438773
00fd8428cef5945e45e0044b7ebdde26	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus;D_6__Lactobacillus mucosae	0.8100066915071535
00fe34dc876781ab53e351c243d64df8	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Treponema 2;D_6__Treponema maltophilum ATCC 51939	0.8330257681884158
0104a72ab68890015ce4a3c72ca887ce	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Prevotella	0.7344543552500521
01193c68f41023bb2aec033153e38b5e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Prevotella 6;D_6__uncultured bacterium	0.9998056216827673
0120fcd6d152f604b17f4844721cca7b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__1174-901-12;D_6__Rhizobium sp. SC-11	0.8290606572746229
0121e79db579c13d8fec73b757925681	Unassigned	0.41224827307167633
012a9eb9d3da9f7b6e54de80ef0a6df1	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pir4 lineage;D_6__wastewater metagenome	0.9998968447822792
013030daabdbc7709367008300dfdcdd	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Solobacterium	0.9990874150278302
013105f2c2e88fba4f78e02874f025c2	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Triticum aestivum (bread wheat);D_5__Triticum aestivum (bread wheat);D_6__Triticum aestivum (bread wheat)	0.9935946450891108
013215f8af142fd65ba81a232aa5d038	D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Campylobacteraceae;D_5__Campylobacter;D_6__unidentified	0.999528218346308
01332d0a34c601b589445268b4959349	Unassigned	0.3239439640890194
01348dd2d5a59ea729b98ea3348f9ced	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium;D_6__uncultured bacterium	0.9994425889002448
0139bfe06f30a4c6375f10fca740e793	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Defluviitaleaceae;D_5__Defluviitaleaceae UCG-011;D_6__Lachnospiraceae bacterium canine oral taxon 106	0.9858226368234169
013f77648b87063be7f32fbe84e52523	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3;D_6__uncultured bacterium	0.8836978702805559
01478b85bbe60e99b673ab294dd9e6c6	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Prevotella 6	0.999146227480079
0149974957e0a77c022b61829ef9efc5	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Anaerococcus	0.999999999999875
014d0c18a8c8cc73dde3a4616bbc59ce	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Alkanindiges	0.9999407482223366
0151de5b443056e953b84a6b02391d11	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__GCA-900066575	0.8086297678316583
015401c7bd097b67e51204b62cfd3d82	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenellaceae RC9 gut group	0.9999999999999449
01559854450f68bf41151928cfcd9c59	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Peptoniphilus;D_6__uncultured bacterium	0.9547208410305618
015dee3a1337d1f7bd744b87c35420ef	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Bulleidia;D_6__unidentified	0.7990376999652747
01601976ad085875896926749f6be2b4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Prevotella 7	0.9999996692814891
016e3b04085d2b9052346675e2f17434	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales	0.9999999999901361
0173ad973b849b430ecc9079bc8c91c8	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenellaceae RC9 gut group;D_6__uncultured Bacteroidales bacterium	0.7876503749999673
017b26974c82894950e6a013affdf15c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Porticoccaceae;D_5__C1-B045;D_6__uncultured gamma proteobacterium	0.9694182795026092
017c60cbc4a20f702b343c77ce94426a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__uncultured	0.7797058251281008
017d966fc443685a79df2283169529c8	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae UCG-004	0.9869024269684109
017eda8514268c38751d972395198838	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Caproiciproducens	0.745312765163905
0180ec43d0081862340ad1b94624750e	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5	0.9441255340376079
0182deebf851e6e5b462f866f38c65af	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Azospirillaceae;D_5__Skermanella	0.9929530039153406
0188046df39da043b2d37af737f97978	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cardiobacteriales;D_4__Wohlfahrtiimonadaceae;D_5__Ignatzschineria	0.9999994746412032
01883b173c8770c05ad2712050f67eb8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9999998784809399
0190d6f610bdfb08eba919636edf95c7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Psychrobacter	0.9999405278826866
0191414bbcbab58f3b5478a7ace74f0f	Unassigned	0.4030693507915185
0195aa5bf9cab913a95052d6d5fcdd55	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Anaerococcus	0.999999999994182
01a552dae10a477dddbdfab13491e3ad	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Sphingobacterium	0.9999943554085449
01a6f80fb63a4b51320efd86a58e496e	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Sedimentibacter;D_6__uncultured Clostridia bacterium	0.9193610268304883
01b5d22580b7a9fa19a6c851bf03c34a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__uncultured;D_5__Alphaproteobacteria bacterium canine oral taxon 081;D_6__Alphaproteobacteria bacterium canine oral taxon 081	0.9999992072157101
01b8209c4f829ae62dfb67207f6da13b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Empedobacter	0.9999994993471855
01bc54995ced7abdc5ae4469403f6214	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Holdemanella	0.9999999999774687
01bdfcf063a50000229daa6ae7b414b0	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Erysipelotrichaceae UCG-004;D_6__uncultured bacterium	0.9772673102418143
01be7c10da912bdfe2d74b619cf2cf15	Unassigned	0.35718158569261826
01be81602d801f4893be01401e20abbe	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Anaerococcus;D_6__Anaerococcus sp. Marseille-P2143	0.8720904817967947
01c500da047f93f9467f9980a3753ac7	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus	0.9969520006582817
01c75b694da7183d2a13e7e39a9f37bb	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Brevibacteriaceae;D_5__Brevibacterium;D_6__Brevibacterium ravenspurgense	0.7078555603671831
01cfddca1a9f056b26ae6587589c0c8a	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__W5053;D_6__uncultured bacterium	0.7902960127324733
01d152dd35f6da6b5c55ba67c7ac2f75	D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Gastranaerophilales	0.9999999999851479
01d65a3e3126219edf9e8ae522f1c195	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Lechevalieria	0.9678871407506743
01e324d390e84041c86e7d3459827751	Unassigned	0.3616126732841771
01e5fe84ed25008f626fd232462f330d	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium 5	0.9676709329490522
01e6010d26b990ade81f5a976733ce49	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Brevibacillus;D_6__Brevibacillus thermoruber	0.8432839617828869
01eb396d9e7439faebf82ff88b91864e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Arenimonas	0.9999874341343373
01ec6783e64299fc8bfa6b189af45b36	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Defluviitaleaceae;D_5__Defluviitaleaceae UCG-011;D_6__uncultured bacterium	0.9998996382061014
01ecd5825d522a4cfeb0730ecd762099	Unassigned	0.3468449103955209
01ee08a3b41b4918a38fdb6e62ca688f	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Fastidiosipila	0.9999978352969057
01f5248ba2af8bc438f4415912a41c8e	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnoanaerobaculum;D_6__uncultured bacterium	0.9485010761584666
02016ebc813df6a77aaa68a32f48aef6	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Treponema 2;D_6__Treponema sp. oral taxon 246	0.9009876653925185
0203cb20248087f666f61c719ad95787	Unassigned	0.3241212259404581
020b78e9176b2d1eccf3b44dcd85f898	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Craurococcus;D_6__uncultured bacterium	0.9415734741042334
0212d1d90b50e4c5dff876d590a3e4bf	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfovibrionales;D_4__Desulfovibrionaceae;D_5__Desulfovibrio;D_6__gut metagenome	0.9999496333654838
021b0c7da7e59c8f6d66a33bbb566851	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus;D_6__Bacillus coagulans	0.7749844911609342
021ecca565745d2f3337a33ec3edf709	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Erysipelatoclostridium;D_6__Beduini massiliensis	0.9949287605846179
02277db17f0b67ddc877610356e22e68	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__uncultured;D_6__uncultured bacterium	0.9061233055567047
022909c549ed294f4899aab159762076	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-009;D_6__uncultured bacterium	0.9985463552182156
022bf3da9fae4a7ef8525defb0cea17f	D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Fusobacteriaceae;D_5__Fusobacterium;D_6__Fusobacterium massiliense	0.8998875409803478
023085b487ee26950020df800951f373	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__bacteriap25;D_5__metagenome;D_6__metagenome	0.9999997717678871
0231c396e44de5937a557b1cb0eecb4c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Faucicola;D_6__Faucicola mancuniensis	0.9998864316867612
023b8cb27b5225890e67e48c386a8123	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Natribacillus;D_6__uncultured bacterium	0.9960453240215484
0244e83f81af5fafac934440eb1c96d0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Butyricicoccus;D_6__uncultured bacterium	0.9543819460368265
024a9c8b4c70493ccdcffce3c0f88e3a	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Murdochiella;D_6__Kallipyga gabonensis	0.9951600637783842
024f8de4e600db4aaaa2494312706e83	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Capnocytophaga	0.999999999700284
0252fd716bc348958603051fc7d3e6af	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Alloprevotella;D_6__uncultured Prevotellaceae bacterium	0.803155870752341
0255d7c1a79440e8b5e11c2352a47f27	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Neisseriaceae;D_5__Eikenella;D_6__uncultured bacterium	0.7818717640078326
025cc4e81b8a4fefcb9f447f4ac9e157	D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Leptotrichiaceae;D_5__Leptotrichia;D_6__uncultured bacterium	0.8595228230276337
027297778d518a29d2602204d899d680	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Treponema 2;D_6__Treponema sp. canine oral taxon 087	0.9873217515868139
02804491beaf7cc9c3ea0d6b0b376bc0	D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales;D_4__TM7 phylum sp. oral clone FR058;D_5__TM7 phylum sp. oral clone FR058;D_6__TM7 phylum sp. oral clone FR058	0.9996004602260378
0283b1756b8868c461a928581b287125	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Erysipelotrichaceae UCG-004	0.9999999776238085
